antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"yellowish_skin, abdominal_pain, dark_urine, nausea","loss_of_appetite, yellowing_of_eyes",0.05975609756097561,0.1597560975609756,0.05609756097560976,0.9387755102040817,5.876304720361428,1.0,0.04655116002379536,13.723983739837408,0.8825635820222185,0.34328358208955223,0.927134859749415,0.6449602741860103
"vomiting, joint_pain, abdominal_pain, dark_urine","loss_of_appetite, yellowing_of_eyes",0.05975609756097561,0.1597560975609756,0.05609756097560976,0.9387755102040817,5.876304720361428,1.0,0.04655116002379536,13.723983739837408,0.8825635820222185,0.34328358208955223,0.927134859749415,0.6449602741860103
"yellowish_skin, joint_pain, abdominal_pain, dark_urine","loss_of_appetite, yellowing_of_eyes",0.05975609756097561,0.1597560975609756,0.05609756097560976,0.9387755102040817,5.876304720361428,1.0,0.04655116002379536,13.723983739837408,0.8825635820222185,0.34328358208955223,0.927134859749415,0.6449602741860103
"yellowish_skin, vomiting, joint_pain, abdominal_pain","loss_of_appetite, yellowing_of_eyes",0.05975609756097561,0.1597560975609756,0.05609756097560976,0.9387755102040817,5.876304720361428,1.0,0.04655116002379536,13.723983739837408,0.8825635820222185,0.34328358208955223,0.927134859749415,0.6449602741860103
"yellowish_skin, joint_pain, abdominal_pain, nausea","loss_of_appetite, yellowing_of_eyes",0.05975609756097561,0.1597560975609756,0.05609756097560976,0.9387755102040817,5.876304720361428,1.0,0.04655116002379536,13.723983739837408,0.8825635820222185,0.34328358208955223,0.927134859749415,0.6449602741860103
"yellowish_skin, vomiting, joint_pain, dark_urine","loss_of_appetite, yellowing_of_eyes",0.05853658536585366,0.1597560975609756,0.054878048780487805,0.9375,5.8683206106870225,1.0,0.045526472337894114,13.44390243902439,0.8811744386873921,0.33582089552238803,0.9256168359941945,0.6405057251908397
"yellowish_skin, vomiting, joint_pain, nausea","loss_of_appetite, yellowing_of_eyes",0.05853658536585366,0.1597560975609756,0.054878048780487805,0.9375,5.8683206106870225,1.0,0.045526472337894114,13.44390243902439,0.8811744386873921,0.33582089552238803,0.9256168359941945,0.6405057251908397
"yellowish_skin, joint_pain, dark_urine, nausea","loss_of_appetite, yellowing_of_eyes",0.05853658536585366,0.1597560975609756,0.054878048780487805,0.9375,5.8683206106870225,1.0,0.045526472337894114,13.44390243902439,0.8811744386873921,0.33582089552238803,0.9256168359941945,0.6405057251908397
"yellowish_skin, vomiting, dark_urine, nausea","loss_of_appetite, yellowing_of_eyes",0.05853658536585366,0.1597560975609756,0.054878048780487805,0.9375,5.8683206106870225,1.0,0.045526472337894114,13.44390243902439,0.8811744386873921,0.33582089552238803,0.9256168359941945,0.6405057251908397
"vomiting, joint_pain, dark_urine, nausea","loss_of_appetite, yellowing_of_eyes",0.05853658536585366,0.1597560975609756,0.054878048780487805,0.9375,5.8683206106870225,1.0,0.045526472337894114,13.44390243902439,0.8811744386873921,0.33582089552238803,0.9256168359941945,0.6405057251908397
"dark_urine, nausea","yellowish_skin, abdominal_pain",0.06585365853658537,0.1548780487804878,0.05975609756097561,0.9074074074074073,5.858850976961213,1.0,0.04955681142177275,9.127317073170724,0.8877817445516065,0.37121212121212116,0.8904387793276681,0.6466170895304753
"loss_of_appetite, yellowing_of_eyes, joint_pain","yellowish_skin, abdominal_pain",0.06585365853658537,0.1548780487804878,0.05975609756097561,0.9074074074074073,5.858850976961213,1.0,0.04955681142177275,9.127317073170724,0.8877817445516065,0.37121212121212116,0.8904387793276681,0.6466170895304753
"joint_pain, dark_urine","yellowish_skin, abdominal_pain",0.06585365853658537,0.1548780487804878,0.05975609756097561,0.9074074074074073,5.858850976961213,1.0,0.04955681142177275,9.127317073170724,0.8877817445516065,0.37121212121212116,0.8904387793276681,0.6466170895304753
"loss_of_appetite, abdominal_pain, nausea",yellowing_of_eyes,0.08536585365853659,0.16585365853658537,0.08292682926829269,0.9714285714285714,5.857142857142857,1.0,0.06876859012492564,29.1951219512195,0.9066666666666666,0.4927536231884059,0.9657477025898078,0.7357142857142858
"yellowish_skin, vomiting, loss_of_appetite",yellowing_of_eyes,0.08414634146341464,0.16585365853658537,0.08170731707317073,0.9710144927536232,5.85464620630861,1.0,0.06775133848899464,28.778048780487786,0.9053798914879662,0.48550724637681164,0.9652512924824137,0.7318307757885762
"yellowish_skin, abdominal_pain, nausea",yellowing_of_eyes,0.08414634146341464,0.16585365853658537,0.08170731707317073,0.9710144927536232,5.85464620630861,1.0,0.06775133848899464,28.778048780487786,0.9053798914879662,0.48550724637681164,0.9652512924824137,0.7318307757885762
"yellowing_of_eyes, dark_urine","yellowish_skin, abdominal_pain",0.09146341463414634,0.1548780487804878,0.08292682926829269,0.9066666666666667,5.854068241469816,1.0,0.0687611540749554,9.054878048780493,0.9126529806553494,0.5074626865671643,0.8895622895622897,0.7210498687664042
"yellowish_skin, vomiting, nausea",yellowing_of_eyes,0.08292682926829269,0.16585365853658537,0.08048780487804878,0.9705882352941176,5.852076124567474,1.0,0.06673408685306365,28.36097560975609,0.904094132817537,0.47826086956521746,0.9647402820777433,0.7279411764705882
phlegm,chills,0.07195121951219512,0.16219512195121952,0.06829268292682927,0.9491525423728815,5.851917930419269,1.0,0.05662254610350982,16.476829268292725,0.8933968462549277,0.41176470588235303,0.9393087114203243,0.6851025869759144
"phlegm, chest_pain",chills,0.07195121951219512,0.16219512195121952,0.06829268292682927,0.9491525423728815,5.851917930419269,1.0,0.05662254610350982,16.476829268292725,0.8933968462549277,0.41176470588235303,0.9393087114203243,0.6851025869759144
"yellowish_skin, dark_urine, nausea, vomiting, abdominal_pain","loss_of_appetite, yellowing_of_eyes",0.05609756097560976,0.1597560975609756,0.0524390243902439,0.9347826086956521,5.851310985728509,1.0,0.04347709696609161,12.88373983739836,0.878372693948681,0.3208955223880597,0.9223827853852463,0.6315134417524062
"yellowish_skin, joint_pain, dark_urine, nausea, abdominal_pain","loss_of_appetite, yellowing_of_eyes",0.05609756097560976,0.1597560975609756,0.0524390243902439,0.9347826086956521,5.851310985728509,1.0,0.04347709696609161,12.88373983739836,0.878372693948681,0.3208955223880597,0.9223827853852463,0.6315134417524062
"yellowish_skin, joint_pain, nausea, vomiting, abdominal_pain","loss_of_appetite, yellowing_of_eyes",0.05609756097560976,0.1597560975609756,0.0524390243902439,0.9347826086956521,5.851310985728509,1.0,0.04347709696609161,12.88373983739836,0.878372693948681,0.3208955223880597,0.9223827853852463,0.6315134417524062
"yellowish_skin, joint_pain, dark_urine, vomiting, abdominal_pain","loss_of_appetite, yellowing_of_eyes",0.05609756097560976,0.1597560975609756,0.0524390243902439,0.9347826086956521,5.851310985728509,1.0,0.04347709696609161,12.88373983739836,0.878372693948681,0.3208955223880597,0.9223827853852463,0.6315134417524062
"joint_pain, dark_urine, nausea, vomiting, abdominal_pain","loss_of_appetite, yellowing_of_eyes",0.05609756097560976,0.1597560975609756,0.0524390243902439,0.9347826086956521,5.851310985728509,1.0,0.04347709696609161,12.88373983739836,0.878372693948681,0.3208955223880597,0.9223827853852463,0.6315134417524062
"yellowing_of_eyes, joint_pain, dark_urine","yellowish_skin, abdominal_pain",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"fatigue, yellowing_of_eyes, dark_urine","yellowish_skin, abdominal_pain",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"vomiting, yellowing_of_eyes, joint_pain","yellowish_skin, abdominal_pain",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"yellowing_of_eyes, nausea, dark_urine","yellowish_skin, abdominal_pain",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"vomiting, yellowing_of_eyes, dark_urine","yellowish_skin, abdominal_pain",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"yellowing_of_eyes, joint_pain, nausea","yellowish_skin, abdominal_pain",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"vomiting, loss_of_appetite, joint_pain, nausea","yellowish_skin, dark_urine",0.08170731707317073,0.10975609756097561,0.0524390243902439,0.6417910447761194,5.8474295190713095,1.0,0.043471148126115404,2.485264227642276,0.9027456067204052,0.3771929824561403,0.5976282968718053,0.5597844112769486
"vomiting, loss_of_appetite, abdominal_pain, nausea",yellowing_of_eyes,0.08048780487804878,0.16585365853658537,0.07804878048780488,0.9696969696969697,5.846702317290553,1.0,0.06469958358120166,27.526829268292705,0.901525198938992,0.46376811594202905,0.963671805777069,0.7201426024955437
"yellowish_skin, loss_of_appetite, abdominal_pain, nausea",yellowing_of_eyes,0.08048780487804878,0.16585365853658537,0.07804878048780488,0.9696969696969697,5.846702317290553,1.0,0.06469958358120166,27.526829268292705,0.901525198938992,0.46376811594202905,0.963671805777069,0.7201426024955437
"yellowish_skin, vomiting, loss_of_appetite, abdominal_pain",yellowing_of_eyes,0.08048780487804878,0.16585365853658537,0.07804878048780488,0.9696969696969697,5.846702317290553,1.0,0.06469958358120166,27.526829268292705,0.901525198938992,0.46376811594202905,0.963671805777069,0.7201426024955437
"chest_pain, malaise",chills,0.07073170731707316,0.16219512195121952,0.06707317073170732,0.9482758620689656,5.84651283380866,1.0,0.055600832837596675,16.197560975609793,0.8920544022906227,0.4044117647058824,0.9382623098930886,0.6809048483277159
dark_urine,"yellowish_skin, abdominal_pain",0.11585365853658537,0.1548780487804878,0.1048780487804878,0.9052631578947368,5.845006216328222,1.0,0.08693486020226056,8.920731707317065,0.9375300721732157,0.6323529411764705,0.8879015721120983,0.7912142561127227
"yellowish_skin, abdominal_pain",dark_urine,0.1548780487804878,0.11585365853658537,0.1048780487804878,0.6771653543307087,5.845006216328222,1.0,0.08693486020226056,2.7386972040452116,0.980821504077318,0.6323529411764705,0.6348628835188705,0.7912142561127227
"yellowish_skin, vomiting, abdominal_pain, nausea",yellowing_of_eyes,0.07926829268292683,0.16585365853658537,0.07682926829268293,0.9692307692307692,5.843891402714932,1.0,0.06368233194527068,27.10975609756097,0.9002417744139599,0.4565217391304348,0.9631129104813315,0.7162330316742082
"yellowish_skin, vomiting, loss_of_appetite, nausea",yellowing_of_eyes,0.07926829268292683,0.16585365853658537,0.07682926829268293,0.9692307692307692,5.843891402714932,1.0,0.06368233194527068,27.10975609756097,0.9002417744139599,0.4565217391304348,0.9631129104813315,0.7162330316742082
"yellowish_skin, joint_pain, dark_urine, nausea, vomiting","loss_of_appetite, yellowing_of_eyes",0.054878048780487805,0.1597560975609756,0.05121951219512195,0.9333333333333332,5.8422391857506355,1.0,0.04245240928019036,12.603658536585348,0.8769585253456221,0.3134328358208955,0.9206579583938074,0.626972010178117
"phlegm, chest_pain, malaise",chills,0.06951219512195123,0.16219512195121952,0.06585365853658537,0.9473684210526315,5.840918084685397,1.0,0.05457911957168352,15.918292682926813,0.8907091888743265,0.39705882352941174,0.9371791925227916,0.6766917293233082
"chest_pain, fatigue",chills,0.06951219512195123,0.16219512195121952,0.06585365853658537,0.9473684210526315,5.840918084685397,1.0,0.05457911957168352,15.918292682926813,0.8907091888743265,0.39705882352941174,0.9371791925227916,0.6766917293233082
"headache, muscle_pain",chills,0.06951219512195123,0.16219512195121952,0.06585365853658537,0.9473684210526315,5.840918084685397,1.0,0.05457911957168352,15.918292682926813,0.8907091888743265,0.39705882352941174,0.9371791925227916,0.6766917293233082
"phlegm, malaise",chills,0.06951219512195123,0.16219512195121952,0.06585365853658537,0.9473684210526315,5.840918084685397,1.0,0.05457911957168352,15.918292682926813,0.8907091888743265,0.39705882352941174,0.9371791925227916,0.6766917293233082
"high_fever, chest_pain",chills,0.06951219512195123,0.16219512195121952,0.06585365853658537,0.9473684210526315,5.840918084685397,1.0,0.05457911957168352,15.918292682926813,0.8907091888743265,0.39705882352941174,0.9371791925227916,0.6766917293233082
"loss_of_appetite, dark_urine","yellowish_skin, abdominal_pain",0.08902439024390243,0.1548780487804878,0.08048780487804878,0.904109589041096,5.837557976485816,1.0,0.06669988102320049,8.813414634146346,0.9096791205224941,0.4925373134328359,0.8865365988653661,0.7118973142055873
"loss_of_appetite, dark_urine, nausea","yellowish_skin, abdominal_pain",0.06341463414634146,0.1548780487804878,0.05731707317073171,0.9038461538461539,5.835857056329497,1.0,0.04749553837001785,8.789268292682927,0.8847517730496454,0.3560606060606061,0.8862248862248863,0.6369624470018171
"loss_of_appetite, joint_pain, dark_urine","yellowish_skin, abdominal_pain",0.06341463414634146,0.1548780487804878,0.05731707317073171,0.9038461538461539,5.835857056329497,1.0,0.04749553837001785,8.789268292682927,0.8847517730496454,0.3560606060606061,0.8862248862248863,0.6369624470018171
"vomiting, loss_of_appetite, dark_urine","yellowish_skin, abdominal_pain",0.06341463414634146,0.1548780487804878,0.05731707317073171,0.9038461538461539,5.835857056329497,1.0,0.04749553837001785,8.789268292682927,0.8847517730496454,0.3560606060606061,0.8862248862248863,0.6369624470018171
"loss_of_appetite, fatigue, dark_urine","yellowish_skin, abdominal_pain",0.06341463414634146,0.1548780487804878,0.05731707317073171,0.9038461538461539,5.835857056329497,1.0,0.04749553837001785,8.789268292682927,0.8847517730496454,0.3560606060606061,0.8862248862248863,0.6369624470018171
"phlegm, cough",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"phlegm, chest_pain, fatigue",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"phlegm, chest_pain, cough",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"phlegm, high_fever",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"phlegm, chest_pain, high_fever",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"phlegm, fatigue",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"high_fever, muscle_pain",chills,0.06829268292682927,0.16219512195121952,0.06463414634146342,0.9464285714285714,5.835123523093448,1.0,0.053557406305770376,15.639024390243893,0.889360861404722,0.3897058823529412,0.9360573923892701,0.6724624060150376
"yellowish_skin, loss_of_appetite, nausea, vomiting, abdominal_pain",yellowing_of_eyes,0.07560975609756097,0.16585365853658537,0.07317073170731707,0.9677419354838709,5.834914611005692,1.0,0.060630577037477686,25.858536585365787,0.8963940193491644,0.4347826086956522,0.9613280513110732,0.704459203036053
"vomiting, loss_of_appetite, joint_pain, nausea","yellowish_skin, abdominal_pain, dark_urine",0.08170731707317073,0.1048780487804878,0.05,0.6119402985074627,5.834779590419993,1.0,0.04143069601427722,2.3066604127579735,0.90234185210378,0.36607142857142855,0.5664728130464842,0.5443422422769872
"yellowing_of_eyes, joint_pain","vomiting, loss_of_appetite",0.06829268292682927,0.15609756097560976,0.06219512195121951,0.9107142857142856,5.834263392857142,1.0,0.051534800713860796,9.451707317073158,0.8893337439687917,0.38345864661654133,0.894199009083402,0.6545758928571428
"chest_pain, cough, malaise",chills,0.06707317073170732,0.16219512195121952,0.06341463414634146,0.9454545454545454,5.829118250170882,1.0,0.05253569303985723,15.35975609756097,0.8880090497737557,0.38235294117647056,0.9348947995236204,0.668215994531784
"high_fever, chest_pain, malaise",chills,0.06707317073170732,0.16219512195121952,0.06341463414634146,0.9454545454545454,5.829118250170882,1.0,0.05253569303985723,15.35975609756097,0.8880090497737557,0.38235294117647056,0.9348947995236204,0.668215994531784
"chest_pain, fatigue, malaise",chills,0.06707317073170732,0.16219512195121952,0.06341463414634146,0.9454545454545454,5.829118250170882,1.0,0.05253569303985723,15.35975609756097,0.8880090497737557,0.38235294117647056,0.9348947995236204,0.668215994531784
"cough, malaise",chills,0.06707317073170732,0.16219512195121952,0.06341463414634146,0.9454545454545454,5.829118250170882,1.0,0.05253569303985723,15.35975609756097,0.8880090497737557,0.38235294117647056,0.9348947995236204,0.668215994531784
"loss_of_appetite, yellowing_of_eyes, dark_urine","yellowish_skin, abdominal_pain",0.08780487804878048,0.1548780487804878,0.07926829268292683,0.9027777777777778,5.828958880139982,1.0,0.06566924449732303,8.692682926829269,0.9081859317153436,0.4850746268656717,0.8849607182940517,0.7072944006999125
"vomiting, dark_urine","yellowish_skin, abdominal_pain",0.08780487804878048,0.1548780487804878,0.07926829268292683,0.9027777777777778,5.828958880139982,1.0,0.06566924449732303,8.692682926829269,0.9081859317153436,0.4850746268656717,0.8849607182940517,0.7072944006999125
"fatigue, dark_urine","yellowish_skin, abdominal_pain",0.08780487804878048,0.1548780487804878,0.07926829268292683,0.9027777777777778,5.828958880139982,1.0,0.06566924449732303,8.692682926829269,0.9081859317153436,0.4850746268656717,0.8849607182940517,0.7072944006999125
"joint_pain, abdominal_pain","vomiting, loss_of_appetite",0.06707317073170732,0.15609756097560976,0.06097560975609756,0.9090909090909091,5.823863636363636,1.0,0.05050565139797739,9.28292682926829,0.887843137254902,0.37593984962406013,0.8922753547031004,0.6498579545454546
"fatigue, loss_of_appetite, yellowing_of_eyes, dark_urine","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"loss_of_appetite, yellowing_of_eyes, joint_pain, dark_urine","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"vomiting, fatigue, dark_urine","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"vomiting, loss_of_appetite, yellowing_of_eyes, joint_pain","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"loss_of_appetite, yellowing_of_eyes, joint_pain, nausea","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"loss_of_appetite, yellowing_of_eyes, dark_urine, nausea","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"vomiting, joint_pain, dark_urine","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"joint_pain, nausea, dark_urine","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"vomiting, loss_of_appetite, yellowing_of_eyes, dark_urine","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"vomiting, dark_urine, nausea","yellowish_skin, abdominal_pain",0.06219512195121951,0.1548780487804878,0.05609756097560976,0.9019607843137255,5.823683804230353,1.0,0.04646490184414039,8.620243902439025,0.883219313620173,0.3484848484848485,0.8839940016410605,0.6320827543615872
"phlegm, cough, malaise",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"high_fever, sweating",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"phlegm, chest_pain, cough, malaise",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"phlegm, fatigue, malaise",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"high_fever, headache, muscle_pain",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"phlegm, high_fever, malaise",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"high_fever, chest_pain, phlegm, malaise",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"chest_pain, cough, fatigue",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"high_fever, chest_pain, cough",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"phlegm, chest_pain, fatigue, malaise",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"high_fever, chest_pain, fatigue",chills,0.06585365853658537,0.16219512195121952,0.06219512195121951,0.9444444444444444,5.822890559732665,1.0,0.05151397977394408,15.080487804878041,0.886653355859315,0.375,0.9336891476629468,0.6639515455304928
"phlegm, cough, high_fever",chills,0.06463414634146342,0.16219512195121952,0.06097560975609756,0.9433962264150942,5.8164278621081,1.0,0.05049226650803093,14.801219512195095,0.8852933507170795,0.3676470588235294,0.9324379995056438,0.6596680380195772
"high_fever, chest_pain, fatigue, phlegm",chills,0.06463414634146342,0.16219512195121952,0.06097560975609756,0.9433962264150942,5.8164278621081,1.0,0.05049226650803093,14.801219512195095,0.8852933507170795,0.3676470588235294,0.9324379995056438,0.6596680380195772
"phlegm, high_fever, fatigue",chills,0.06463414634146342,0.16219512195121952,0.06097560975609756,0.9433962264150942,5.8164278621081,1.0,0.05049226650803093,14.801219512195095,0.8852933507170795,0.3676470588235294,0.9324379995056438,0.6596680380195772
"phlegm, chest_pain, cough, fatigue",chills,0.06463414634146342,0.16219512195121952,0.06097560975609756,0.9433962264150942,5.8164278621081,1.0,0.05049226650803093,14.801219512195095,0.8852933507170795,0.3676470588235294,0.9324379995056438,0.6596680380195772
"high_fever, chest_pain, cough, phlegm",chills,0.06463414634146342,0.16219512195121952,0.06097560975609756,0.9433962264150942,5.8164278621081,1.0,0.05049226650803093,14.801219512195095,0.8852933507170795,0.3676470588235294,0.9324379995056438,0.6596680380195772
"phlegm, cough, fatigue",chills,0.06463414634146342,0.16219512195121952,0.06097560975609756,0.9433962264150942,5.8164278621081,1.0,0.05049226650803093,14.801219512195095,0.8852933507170795,0.3676470588235294,0.9324379995056438,0.6596680380195772
"yellowish_skin, yellowing_of_eyes","loss_of_appetite, abdominal_pain",0.13414634146341464,0.1329268292682927,0.10365853658536585,0.7727272727272726,5.813177648040032,1.0,0.08582688875669243,3.81512195121951,0.956255178127589,0.6343283582089551,0.7378851809231555,0.7762718932443702
"loss_of_appetite, abdominal_pain","yellowish_skin, yellowing_of_eyes",0.1329268292682927,0.13414634146341464,0.10365853658536585,0.7798165137614678,5.813177648040032,1.0,0.08582688875669243,3.93241869918699,0.9549102341358484,0.6343283582089551,0.7457035792738078,0.7762718932443702
"yellowing_of_eyes, joint_pain, abdominal_pain","vomiting, loss_of_appetite",0.06585365853658537,0.15609756097560976,0.05975609756097561,0.9074074074074073,5.813078703703703,1.0,0.04947650208209399,9.114146341463407,0.8863430489689349,0.3684210526315789,0.8902804538642688,0.6451099537037037
"yellowish_skin, joint_pain","vomiting, loss_of_appetite",0.06585365853658537,0.15609756097560976,0.05975609756097561,0.9074074074074073,5.813078703703703,1.0,0.04947650208209399,9.114146341463407,0.8863430489689349,0.3684210526315789,0.8902804538642688,0.6451099537037037
"joint_pain, dark_urine","vomiting, loss_of_appetite",0.06585365853658537,0.15609756097560976,0.05975609756097561,0.9074074074074073,5.813078703703703,1.0,0.04947650208209399,9.114146341463407,0.8863430489689349,0.3684210526315789,0.8902804538642688,0.6451099537037037
"dark_urine, nausea","vomiting, loss_of_appetite",0.06585365853658537,0.15609756097560976,0.05975609756097561,0.9074074074074073,5.813078703703703,1.0,0.04947650208209399,9.114146341463407,0.8863430489689349,0.3684210526315789,0.8902804538642688,0.6451099537037037
"vomiting, yellowing_of_eyes, dark_urine, nausea","yellowish_skin, abdominal_pain",0.06097560975609756,0.1548780487804878,0.054878048780487805,0.9,5.811023622047244,1.0,0.04543426531826294,8.451219512195124,0.8816738816738817,0.3409090909090909,0.8816738816738817,0.6271653543307086
"vomiting, yellowing_of_eyes, joint_pain, dark_urine","yellowish_skin, abdominal_pain",0.06097560975609756,0.1548780487804878,0.054878048780487805,0.9,5.811023622047244,1.0,0.04543426531826294,8.451219512195124,0.8816738816738817,0.3409090909090909,0.8816738816738817,0.6271653543307086
"dark_urine, yellowing_of_eyes, joint_pain, nausea","yellowish_skin, abdominal_pain",0.06097560975609756,0.1548780487804878,0.054878048780487805,0.9,5.811023622047244,1.0,0.04543426531826294,8.451219512195124,0.8816738816738817,0.3409090909090909,0.8816738816738817,0.6271653543307086
